|223.196.196.134|GET|/autodiscover/autodiscover.json?@zdi/Powershell|{}|{"@zdi/Powershell":""}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211431-CHENNAIHAPETA GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.161"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211705-VEERAGHATTAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.155"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211356-AMADALAVALASA-001 GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.95"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211268-Rehamanpuram GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.199"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200006-MARUPROVARIPALEM GP","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.135"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211160-ANNAVARAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.209.97"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"212920-Jayati GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.129.37"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211518-DARAPADU GP","mobile_num":"9000505845,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.209"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"212917-IPPALAVALASA GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.129.39"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"212924-KONDALINGALAVALASA GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.129.45"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211536-SAMARELLI GP","mobile_num":"9000505845,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.211"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211159_AMPILI GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.209.95"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211099-HARIDASUPURAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.217"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211257-GUPPIDIPETA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.219"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210622-KORLAKOTA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.167"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211619-ANANTHAGIRI GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.195"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210684-VYKUNTAPURAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.223"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"214599-PANKAMPALEM GP","mobile_num":"9121106815,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.219.135"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211408-KASPANAUPADA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.23"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211566-BHYRI GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.47"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210744-AMBALLAVALASA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.231"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210740-VANDRANGI GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.93"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211599-LINGALAVALASA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.241"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210739-T.D.VALASA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.237"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210713- ANANDAPURAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.91"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210730-NAGULAVALASA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.239"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211595-BOORAGAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.43"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210737-SEETHAMPETA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.245"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"199869-RAVIKAMPADU GP","mobile_num":"9121106817,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.221.99"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211628-GOVINDAPURAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.249"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/inventory/updatebbnlboxinvntrydtls|{"data":{"adhr_nu":514079859526,"actvn_dt":null,"agnt_id":1317,"apsf_unq_id":0,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_cycle_id":0,"blng_dstrct_id":2,"blng_eml1_tx":"","blng_house_flat_no":"building ","blng_lnd_nu":null,"blng_lcly_tx":"home","blng_mndl_id":28,"blng_buildingname":"ss","blng_pn_cd":535266,"blng_ste_id":0,"blng_std_cd":8922,"blng_streetname":"","blng_vlge_id":3189,"blble_caf_in":0,"caf_type_id":1,"cnctn_sts_id":1,"cst_at":"291.00","cpe_pop_id":1805,"crnt_caf_sts_id":1,"crnt_pckge_id":"80","custInfo":{"adhr_nu":514079859526,"actvn_dt":null,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_dstrct_id":2,"blng_eml1_tx":"","blng_house_flat_no":"building ","blng_lnd_nu":null,"blng_lcly_tx":"ss","blng_mndl_id":28,"blng_buildingname":"ss","blng_pn_cd":535266,"blng_ste_id":1,"blng_std_cd":8922,"blng_streetname":"","blng_vlge_id":3189,"custmrTyp":"","dob_dt":"2023-12-31","frst_nm":"MAHESH ","frqncy_id":1,"gndr_id":1,"instl_buildingname":"ss","instl_chk_ind":false,"instl_house_flat_no":"building ","instl_pincode":535266,"instl_state":1,"instl_streetname":"","lst_nm":"RONGALI","loc_dstrct_id":2,"loc_eml1_tx":"","loc_lnd_nu":null,"loc_lmdle1_nu":"9849457602","loc_lcly_tx":"home","loc_mndl_id":28,"loc_std_cd":8922,"loc_vlge_id":3189,"mdlr_nm":"","mbl_nu":9849457602,"pan_nu":"","pop_id":1805,"rltve_nm":"","tle_nm":"Mr"},"custmrTyp":"","dob_dt":"2023-12-31","dprmnt_id":0,"efcte_dt":"2018-04-19","enty_sts_id":1,"expry_dt":"9999-12-31","frst_nm":"MAHESH ","frqncy_id":1,"gndr_id":1,"inst_amt":"","instl_buildingname":"ss","instl_chk_ind":true,"instl_house_flat_no":"building ","instl_pincode":535266,"instl_state":1,"instl_streetname":"","iptv_bx_amt":null,"iptv_bx_emi":"0","iptv_bx_own":"No","iptv_bx_srl_num":"MK2RRDG408D4347","iptv_bx_up_amt":"0","iptv_mac_addr_tx":"9C:65:EE:2D:E6:CA","iptv_mdl":"IPTV Basic Box-UPF:0","iptv_stpbx_id":956025418,"lst_nm":"RONGALI","lat":0,"lvl1_slt":2,"lvl2_slt":2,"lvl3_slt":2,"lg_id":"lag::","loc_eml1_tx":"","loc_lmdle1_nu":"9849457602","loc_lcly_tx":"home","loc_dstrct_id":2,"loc_lnd_nu":null,"loc_mndl_id":28,"loc_std_cd":8922,"loc_vlge_id":3189,"lng":0,"mdlr_nm":"","mbl_nu":"9849457602","olt_acs_nde_id":"240173","olt_crd_nu":1,"olt_id":3627,"olt_ip_addr_tx":"172.16.240.173","olt_prt_nm":6,"olt_prt_id":22087,"olt_prt_splt_tx":"2-2-2","olt_srl_nu":"9111100153","onu_amt":"50","onu_emi":"50","onu_id":41,"onu_mac_addr_tx":"9C:65:EE:2B:64:A9","onu_mdl":"DSN-COMBO","onu_own":0,"onu_srl_nu":"DSNW262b64a8","onu_stpbx_id":956025419,"onu_up_frmt_amt":"0","orgsn_cd":"","pan_nu":"","pop_id":1805,"prnt_cstmr_id":0,"prv_Dtls":{"accessId":"9c65.ee2b.64a99c65.ee2b.64a9","address":"building ,,home","admin":"1","card":1,"contactno":"9849457602","countryCode":"INDIA","countryISO2":"IN","districtCode":"Vizianagaram","downstreamTrafficProfileName":" ","emailid":"","fec":"true","firstname":"MAHESH ","fup":"7Mbps_UP_20Mbps_DOWN","identityProofId":0,"ipAddress":"172.16.240.173","lastname":"RONGALI","mandal":"VIZIANAGARAM","name":"","nativeVlan":false,"networkServiceName":"HSI","olt_srl_nu":"9111100153","onuId":41,"partnerCode":"LMO1317","profileName":"DSN-COMBO","registerType":"1","serialNumber":"44534E57262B64A8","srvcs":[{"chrge_at":246.61,"cre_srvce_id":1,"gst_at":44.39,"srvcpk_id":12,"srvcpk_nm":"20Mbps-150GB-2Mbps"},{"chrge_at":0,"cre_srvce_id":2,"gst_at":0,"srvcpk_id":62,"srvcpk_nm":"Free To Air"}],"stateCode":"AP","swUpgradeMode":"2","tp":6,"tps":["2"],"upstreamTrafficProfileName":"APSFL_7mbps 4474","village":"GAJULAREGA","aghra_cd":"172.16.240.173-1-14-41-HSI","adjstdPrt":14,"aaa_cd":"lag:240173:1:6:41","crps_mdlwr_in":1,"ds_mdlwr_in":0,"vndr":3,"ztevlan":null,"iptv_crnt_pckge_id":"80","newFup":"7Mbps_UP_20Mbps_DOWN","servicepacks":[{"servicepack":"Free To Air","expirydate":"29991231"}],"ZTEstatus":false,"adhr_nu":514079859526,"actvn_dt":null,"agnt_id":1317,"apsf_unq_id":0,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_cycle_id":0,"blng_dstrct_id":2,"blng_eml1_tx":"","blng_house_flat_no":"building ","blng_lnd_nu":null,"blng_lcly_tx":"home","blng_mndl_id":28,"blng_buildingname":"ss","blng_pn_cd":535266,"blng_ste_id":0,"blng_std_cd":8922,"blng_streetname":"","blng_vlge_id":3189,"blble_caf_in":0,"caf_type_id":1,"cnctn_sts_id":1,"cst_at":"291.00","cpe_pop_id":1805,"crnt_caf_sts_id":1,"crnt_pckge_id":"80","custInfo":{"adhr_nu":514079859526,"actvn_dt":null,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_dstrct_id":2,"blng_eml1_tx":"","blng_house_flat_no":"building ","blng_lnd_nu":null,"blng_lcly_tx":"ss","blng_mndl_id":28,"blng_buildingname":"ss","blng_pn_cd":535266,"blng_ste_id":1,"blng_std_cd":8922,"blng_streetname":"","blng_vlge_id":3189,"custmrTyp":"","dob_dt":"2023-12-31","frst_nm":"MAHESH ","frqncy_id":1,"gndr_id":1,"instl_buildingname":"ss","instl_chk_ind":false,"instl_house_flat_no":"building ","instl_pincode":535266,"instl_state":1,"instl_streetname":"","lst_nm":"RONGALI","loc_dstrct_id":2,"loc_eml1_tx":"","loc_lnd_nu":null,"loc_lmdle1_nu":"9849457602","loc_lcly_tx":"home","loc_mndl_id":28,"loc_std_cd":8922,"loc_vlge_id":3189,"mdlr_nm":"","mbl_nu":9849457602,"pan_nu":"","pop_id":1805,"rltve_nm":"","tle_nm":"Mr"},"custmrTyp":"","dob_dt":"2023-12-31","dprmnt_id":0,"efcte_dt":"2018-04-19","enty_sts_id":1,"expry_dt":"9999-12-31","frst_nm":"MAHESH ","frqncy_id":1,"gndr_id":1,"inst_amt":"","instl_buildingname":"ss","instl_chk_ind":true,"instl_house_flat_no":"building ","instl_pincode":535266,"instl_state":1,"instl_streetname":"","iptv_bx_amt":null,"iptv_bx_emi":"0","iptv_bx_own":"No","iptv_bx_srl_num":"MK2RRDG408D4347","iptv_bx_up_amt":"0","iptv_mac_addr_tx":"9C:65:EE:2D:E6:CA","iptv_mdl":"IPTV Basic Box-UPF:0","iptv_stpbx_id":956025418,"lst_nm":"RONGALI","lat":0,"lvl1_slt":2,"lvl2_slt":2,"lvl3_slt":2,"lg_id":"lag::","loc_eml1_tx":"","loc_lmdle1_nu":"9849457602","loc_lcly_tx":"home","loc_dstrct_id":2,"loc_lnd_nu":null,"loc_mndl_id":28,"loc_std_cd":8922,"loc_vlge_id":3189,"lng":0,"mdlr_nm":"","mbl_nu":"9849457602","olt_acs_nde_id":"240173","olt_crd_nu":1,"olt_id":3627,"olt_ip_addr_tx":"172.16.240.173","olt_prt_nm":6,"olt_prt_id":22087,"olt_prt_splt_tx":"2-2-2","onu_amt":"50","onu_emi":"50","onu_id":41,"onu_mac_addr_tx":"9C:65:EE:2B:64:A9","onu_mdl":"DSN-COMBO","onu_own":0,"onu_srl_nu":"DSNW262b64a8","onu_stpbx_id":956025419,"onu_up_frmt_amt":"0","orgsn_cd":"","pan_nu":"","pop_id":1805,"prnt_cstmr_id":0,"prv_Dtls":"[Circular ~.data.prv_Dtls]","rltve_nm":"","splt_id":59165163,"status":1,"tel_cns":"0","tle_nm":"Mr","aghora_cd":"172.16.240.173-1-14-41","prpd_in":0,"hsi_prfl_tx":"7Mbps_UP_20Mbps_DOWN","ott_pckge_nm":null,"ott_price":null,"cafNumber":200267183},"rltve_nm":"","splt_id":59165163,"status":1,"tel_cns":"0","tle_nm":"Mr","aghra_cd":"172.16.240.173-1-14-41-HSI","aghora_cd":"172.16.240.173-1-14-41","aaa_cd":"lag:240173:1:6:41","prpd_in":0,"hsi_prfl_tx":"7Mbps_UP_20Mbps_DOWN"},"caf_id":200267183,"user":{"frst_nm":"R.MAHESH","pswrd_encrd_tx":"6a890e1065a1d4e8df9dcf1d9a2c9c740bbcf8aa","wallet_flag":1,"prpd_flag":1,"lst_nm":null,"mrcht_id":1,"mrcht_nm":"Dreamstep Software Innovations","mrcht_usr_id":20468,"pwd_chngd_in":0,"chng_lg_in":0,"hyrchy_id":null,"hyrchy_grp_id":null,"admn_in":0,"mrcht_usr_nm":"LMO1317","mbl_nu":9849457602,"orgn_id":null,"dprts_id":null,"dsgn_id":null,"usr_ctgry_nm":"LMO","usr_ctgry_id":8,"usr_ctgry_ky":1317,"sde_mnu_prfl_id":2000001,"mnu_prfle_id":5,"rpt_prfle_id":41,"stp_prfle_id":23,"lmo_org_nm":"SRI RAMA CABLE NETWORK","lmo_cd":"LMO1317","mso_cd":"MSO3568","app":"app","cmpnt_id":2,"user_id":20468,"iat":1704024137,"exp":1704034937,"aud":"http://dreamstep.com","iss":"Dreamstep","sub":"20468_user","jti":"1"}}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211425-VADDITADRA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.37"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211558-SUNKIDI GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.177"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235827-S NARASAPURAM GP","mobile_num":"9395144391,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.220.71"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210736-Santhavurity GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.5"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210732-Palakhandym GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.7"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235813-KESAVARAM GP","mobile_num":"9395144391,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.220.69"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211590-AKKAVARAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.29"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210658-APPETA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.77"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211096-DIMILADA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.27"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199994-APPIKATLA GP","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.215.223"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211106-LAKHIDASPURAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.29"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235110-RAYAVARAM GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.206.83"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211290-KRISHNAPURAM GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.15"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211519-DONUBAI GP","mobile_num":"9000505845,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.33"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"33/11 KV Pulagampalli SS","mobile_num":"9381199592,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.239.145"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211529-MANDA GP","mobile_num":"9000505845,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.19"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211292-LOLUGU GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.17"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211295-NANDIVADA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.19"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211279-Buridikancharam GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.21"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210955-Khurigam GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.41"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210962-MATHALA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.39"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235898-Mulukuduru GP","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.215.219"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210840-Peddadugam GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.43"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"210952-Kaduma GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.131.45"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"235026-Bollupalli GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.206.89"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235121-Pedarajupalem GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.206.153"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211264-PALLIPETA GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.137"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"211266-POLAKI GP","mobile_num":"8099765307,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.218.135"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
